channel,sample-10011,sample-10012,sample-20021,sample-20022,sample-30031,sample-30032,sample-10041,sample-10042,sample-10051,sample-10052,sample-10061,sample-10062,sample-10071,sample-10072,sample-40081,sample-40082,sample-10091,sample-10092,sample-10111,sample-10112,sample-20121,sample-20122,sample-10151,sample-10152,sample-30161,sample-30162,sample-10171,sample-10172,sample-10181,sample-10182,sample-10191,sample-10192,sample-10201,sample-10202,sample-10211,sample-10212,sample-10221,sample-10222,sample-10231,sample-10232,sample-10241,sample-10242,sample-10251,sample-10252,sample-10261,sample-10262
3013.69,2127.3,2047.9,2028.0,2131.2,2096.8,2070.4,2081.1,2065.7,2087.7,2155.1,2146.3,2106.0,2092.4,2057.0,1816.1,1824.7,2143.0,2143.4,2089.5,2095.0,2067.3,2070.2,2099.1,2079.2,2087.2,2050.6,1535.9,1532.7,1792.6,1747.6,1558.4,1565.9,1825.0,1811.5,1763.8,1778.4,1800.2,1777.6,1706.3,1767.7,1528.2,1546.5,1502.3,1518.6,1521.6,1521.5
3014.91,1653.4,1563.1,1595.2,1667.6,1609.4,1591.7,1632.0,1619.3,1630.7,1681.2,1674.5,1636.1,1608.1,1592.0,1571.8,1519.1,1663.5,1667.8,1644.7,1620.1,1601.4,1587.1,1636.9,1592.8,1594.7,1594.6,1284.6,1315.9,1466.4,1441.6,1344.8,1332.8,1481.5,1448.0,1412.9,1474.7,1456.4,1433.7,1419.4,1430.5,1281.9,1305.4,1284.5,1284.4,1266.8,1281.7
3016.13,1622.7,1496.3,1500.3,1615.3,1573.7,1528.6,1567.2,1560.7,1556.1,1586.6,1623.2,1596.9,1565.8,1555.8,1497.9,1481.0,1618.8,1582.2,1599.5,1589.8,1538.3,1514.3,1552.7,1551.0,1561.0,1524.0,1271.3,1295.4,1412.4,1419.9,1311.6,1305.2,1457.3,1458.3,1405.9,1444.7,1407.5,1419.6,1384.5,1417.5,1284.9,1291.7,1265.1,1277.7,1312.9,1283.5
3017.35,1726.7,1630.6,1619.1,1748.3,1688.9,1634.9,1691.0,1660.4,1638.5,1692.1,1728.3,1718.8,1682.4,1669.2,1521.8,1548.4,1777.6,1767.1,1686.6,1708.3,1648.3,1666.9,1680.4,1643.0,1667.6,1639.1,1296.6,1329.9,1495.1,1480.2,1394.5,1375.0,1539.6,1486.3,1488.2,1477.0,1474.4,1468.3,1446.8,1496.1,1329.4,1343.2,1332.5,1326.5,1367.0,1350.8
3018.57,1702.1,1591.8,1583.5,1706.9,1644.3,1586.2,1635.7,1638.8,1645.7,1696.3,1728.4,1687.2,1672.5,1617.7,1520.8,1548.6,1732.8,1718.7,1686.8,1698.8,1626.2,1629.2,1650.6,1635.2,1632.0,1630.2,1291.6,1311.3,1478.1,1465.7,1403.3,1355.5,1514.2,1491.7,1464.9,1502.6,1476.3,1475.2,1460.6,1505.2,1322.3,1317.1,1319.9,1310.5,1312.4,1303.9
3019.78,1844.1,1734.7,1731.7,1805.7,1765.5,1710.9,1780.1,1775.8,1780.4,1839.7,1834.7,1806.8,1749.6,1783.6,1551.4,1582.6,1883.4,1829.8,1797.5,1852.8,1759.6,1767.6,1766.5,1763.7,1729.4,1748.3,1361.5,1374.9,1586.6,1560.5,1427.9,1411.5,1634.5,1582.7,1551.4,1567.6,1555.7,1556.7,1523.7,1561.9,1365.7,1356.8,1363.6,1356.0,1402.5,1355.4
3021.0,1821.0,1685.2,1684.0,1830.2,1728.3,1643.9,1777.4,1742.1,1749.6,1791.2,1810.3,1793.2,1767.7,1707.2,1554.2,1550.1,1847.0,1806.9,1801.7,1793.1,1742.4,1734.6,1744.4,1726.1,1738.6,1713.2,1345.3,1379.3,1579.2,1530.2,1435.1,1422.6,1625.7,1555.6,1538.7,1569.0,1572.7,1516.3,1513.0,1570.8,1354.8,1336.6,1358.8,1373.4,1371.2,1368.8
3022.21,1629.0,1484.8,1506.8,1631.3,1520.0,1497.3,1553.6,1568.4,1535.6,1620.5,1618.2,1600.4,1548.2,1545.8,1383.7,1421.1,1673.0,1615.8,1590.0,1602.5,1525.2,1537.4,1570.0,1535.9,1529.6,1542.5,1252.6,1291.7,1442.2,1412.2,1354.1,1303.2,1490.0,1433.2,1399.4,1459.3,1457.3,1389.8,1384.2,1442.4,1270.5,1263.0,1288.8,1273.6,1284.3,1306.2
3023.43,1953.2,1829.7,1806.0,1938.1,1854.0,1790.6,1897.8,1870.0,1887.4,1933.2,1949.8,1916.4,1904.0,1835.3,1575.0,1617.6,1974.4,1958.6,1901.4,1925.7,1861.8,1856.8,1885.2,1853.1,1854.4,1881.7,1410.4,1436.8,1664.4,1629.5,1490.4,1476.4,1661.8,1626.4,1610.0,1668.6,1636.1,1603.1,1627.7,1653.7,1405.9,1383.2,1413.7,1432.0,1427.8,1436.5
3024.64,1719.2,1585.6,1557.1,1716.7,1598.1,1542.6,1638.1,1640.6,1614.7,1675.6,1684.1,1675.3,1646.0,1607.5,1489.1,1489.7,1765.6,1762.0,1689.4,1725.8,1626.7,1592.4,1656.5,1610.0,1617.2,1637.9,1273.8,1349.3,1505.8,1447.7,1386.1,1343.2,1539.1,1477.2,1456.0,1543.9,1457.5,1451.5,1443.0,1503.9,1320.0,1268.7,1305.2,1293.6,1303.5,1307.9
3025.86,1816.6,1670.7,1628.5,1762.1,1693.1,1607.2,1705.2,1739.6,1665.3,1749.9,1758.0,1720.9,1667.1,1684.4,1510.5,1537.7,1796.8,1789.6,1757.7,1769.0,1683.9,1674.9,1737.7,1663.1,1679.4,1660.7,1353.6,1356.9,1520.4,1482.3,1423.2,1393.1,1572.8,1524.2,1533.4,1521.2,1549.3,1514.0,1510.4,1493.5,1344.4,1288.8,1348.2,1339.8,1363.3,1364.0
3027.07,1682.5,1519.2,1504.8,1657.8,1562.4,1504.0,1562.7,1550.6,1529.0,1628.4,1622.1,1604.1,1559.2,1531.0,1430.7,1443.3,1681.9,1613.3,1605.1,1618.2,1572.7,1555.4,1590.0,1568.8,1538.4,1548.5,1269.9,1289.3,1447.6,1404.3,1331.3,1350.0,1466.8,1447.4,1426.4,1464.3,1436.7,1419.2,1400.4,1439.9,1301.6,1249.7,1254.3,1292.9,1300.2,1294.2
3028.29,1865.5,1733.5,1744.5,1850.6,1764.6,1730.6,1803.0,1797.2,1746.5,1845.5,1848.4,1820.6,1802.3,1752.1,1546.1,1569.2,1875.6,1867.4,1829.4,1847.6,1800.5,1766.0,1795.9,1772.0,1759.9,1769.9,1369.6,1416.6,1592.3,1577.8,1431.3,1444.0,1646.6,1615.7,1534.0,1602.7,1563.7,1565.4,1536.6,1594.7,1400.8,1381.9,1396.9,1419.1,1426.5,1394.6
3029.5,1664.1,1537.3,1588.5,1679.5,1590.5,1523.9,1586.2,1609.4,1597.5,1658.6,1658.5,1630.5,1634.8,1605.8,1445.3,1432.3,1708.9,1678.7,1618.8,1653.8,1595.5,1596.4,1617.2,1561.4,1583.5,1581.6,1265.4,1326.3,1447.0,1441.8,1340.1,1337.4,1539.8,1460.3,1418.2,1470.4,1450.4,1444.4,1424.1,1471.9,1318.7,1293.8,1285.7,1300.2,1286.2,1281.5
3030.71,1784.9,1638.8,1638.3,1783.0,1717.6,1659.3,1690.2,1713.3,1701.8,1747.2,1749.1,1743.1,1721.2,1703.6,1525.0,1522.1,1798.7,1792.7,1747.9,1739.4,1715.4,1712.9,1718.5,1686.8,1709.3,1670.1,1330.6,1371.3,1539.1,1518.1,1418.6,1368.4,1575.5,1545.6,1518.2,1536.0,1536.5,1510.2,1473.4,1524.7,1361.8,1330.1,1366.1,1368.9,1332.4,1337.3
3031.92,1691.2,1619.5,1582.4,1718.2,1658.2,1613.4,1673.8,1673.5,1642.1,1690.1,1703.0,1686.4,1616.6,1610.0,1493.8,1505.4,1718.2,1730.3,1671.0,1692.4,1643.9,1649.9,1671.1,1626.6,1631.0,1586.2,1340.0,1349.2,1480.5,1487.2,1376.5,1350.5,1519.0,1487.1,1480.5,1504.2,1504.0,1492.7,1441.5,1488.3,1314.3,1307.7,1311.1,1338.3,1336.6,1316.6
3033.13,1583.1,1481.9,1470.5,1582.5,1507.3,1457.6,1526.5,1541.7,1491.5,1572.2,1570.4,1551.2,1526.2,1501.5,1403.9,1429.1,1615.4,1603.6,1545.4,1551.7,1540.7,1530.6,1522.6,1509.0,1501.4,1489.9,1244.7,1254.7,1393.6,1371.8,1317.2,1300.0,1428.1,1397.3,1356.7,1410.2,1416.0,1413.8,1365.6,1394.2,1279.1,1234.3,1264.3,1270.3,1269.4,1234.3
3034.35,1634.9,1578.7,1565.5,1671.2,1578.4,1565.0,1612.9,1618.3,1580.3,1653.8,1647.7,1652.8,1620.9,1590.4,1478.5,1434.3,1684.1,1657.1,1637.8,1616.7,1604.7,1600.8,1580.4,1588.0,1610.6,1575.8,1302.7,1328.4,1433.3,1433.3,1352.8,1343.1,1507.9,1458.1,1425.6,1446.8,1476.6,1450.6,1409.6,1475.7,1303.7,1315.5,1288.3,1319.9,1336.9,1300.0
3035.56,1711.6,1627.8,1636.0,1757.0,1671.9,1645.9,1651.6,1677.7,1666.3,1721.5,1713.5,1699.6,1671.0,1665.4,1465.3,1517.8,1752.4,1725.5,1712.1,1748.7,1682.3,1685.2,1692.6,1661.0,1661.0,1621.0,1310.7,1335.3,1488.5,1509.0,1393.0,1398.5,1550.2,1486.5,1495.1,1524.8,1504.2,1497.7,1449.8,1497.1,1322.7,1316.8,1315.4,1309.5,1383.9,1331.8
3036.77,1542.9,1440.5,1449.1,1544.0,1496.0,1476.4,1498.0,1504.2,1470.6,1541.5,1516.6,1528.3,1505.2,1493.5,1385.7,1373.1,1563.2,1566.8,1534.3,1539.3,1513.8,1501.3,1488.7,1490.9,1484.5,1470.7,1224.6,1259.8,1360.6,1361.8,1297.7,1252.3,1411.5,1367.8,1356.5,1389.4,1377.1,1361.0,1351.8,1404.2,1250.5,1240.0,1243.4,1237.9,1271.3,1247.1
3037.98,1925.0,1822.0,1824.3,1924.7,1909.8,1840.4,1875.1,1893.9,1868.6,1946.2,1915.2,1910.8,1874.3,1858.4,1612.4,1612.9,1937.2,1913.4,1904.9,1924.1,1876.8,1876.3,1887.8,1845.8,1895.1,1862.9,1459.2,1450.5,1636.6,1600.7,1487.4,1437.5,1672.5,1633.6,1595.4,1644.9,1630.2,1608.4,1581.6,1648.0,1445.6,1395.5,1419.1,1436.0,1447.9,1433.2
3039.19,1843.7,1758.6,1746.2,1845.3,1786.0,1724.5,1767.3,1750.3,1753.9,1813.0,1774.9,1778.7,1777.4,1733.0,1547.9,1517.1,1845.9,1817.8,1796.1,1816.6,1780.2,1757.1,1768.7,1753.6,1769.9,1733.5,1384.1,1414.4,1538.2,1518.5,1425.0,1403.6,1620.1,1558.5,1559.6,1573.5,1564.8,1519.7,1504.1,1598.6,1381.0,1390.7,1378.3,1403.3,1382.7,1380.0
3040.39,1772.4,1652.2,1673.9,1754.3,1696.4,1665.8,1702.4,1691.5,1686.5,1736.1,1750.5,1738.0,1710.5,1674.4,1501.1,1505.0,1781.7,1778.3,1755.2,1714.6,1709.3,1686.6,1715.7,1712.9,1692.2,1684.8,1339.9,1352.7,1500.1,1465.5,1390.3,1357.8,1542.5,1502.5,1513.0,1534.4,1528.4,1543.2,1466.4,1549.2,1341.9,1348.5,1368.2,1376.3,1345.9,1345.2
3041.6,1656.9,1615.6,1572.7,1678.6,1622.6,1573.4,1645.3,1635.4,1623.4,1663.4,1674.1,1670.1,1598.7,1601.0,1445.5,1446.0,1705.1,1686.1,1662.2,1655.9,1595.6,1607.5,1657.9,1595.4,1604.1,1603.5,1305.6,1333.6,1440.1,1445.9,1370.1,1348.6,1537.5,1488.0,1452.1,1476.1,1479.3,1426.5,1412.2,1464.7,1297.7,1310.2,1277.4,1326.4,1328.0,1317.9
3042.81,1837.2,1731.8,1714.4,1833.2,1747.9,1738.6,1789.2,1784.8,1774.7,1825.8,1787.3,1806.7,1794.6,1772.9,1541.6,1518.9,1857.0,1814.9,1801.8,1827.3,1765.9,1805.0,1766.9,1733.4,1741.3,1774.6,1341.2,1389.4,1557.2,1542.5,1445.9,1402.7,1601.6,1583.1,1547.9,1592.8,1569.9,1565.1,1529.5,1571.8,1396.1,1365.4,1370.5,1398.3,1405.6,1429.8
3044.02,1596.0,1524.9,1501.2,1613.3,1548.3,1510.4,1557.8,1569.3,1559.8,1597.9,1613.6,1575.8,1577.7,1516.4,1386.0,1390.5,1609.3,1623.1,1582.7,1616.8,1556.8,1552.7,1541.5,1504.5,1525.0,1527.1,1270.7,1272.5,1432.0,1403.5,1341.6,1301.2,1421.7,1401.3,1409.9,1426.4,1421.8,1425.2,1413.0,1395.7,1284.1,1248.1,1267.7,1273.6,1291.6,1279.4
3045.22,1711.7,1591.0,1631.9,1734.0,1671.6,1604.4,1640.6,1676.5,1654.1,1715.1,1697.2,1706.4,1660.9,1653.4,1449.2,1460.9,1756.0,1730.3,1699.0,1713.5,1645.5,1662.6,1685.6,1602.4,1657.0,1619.3,1333.3,1338.8,1452.9,1482.4,1358.1,1362.4,1529.0,1478.9,1481.6,1506.4,1476.6,1478.7,1435.6,1473.0,1316.9,1314.9,1324.0,1328.6,1367.9,1308.1
3046.43,2029.8,1938.3,1925.0,2020.6,1976.0,1898.6,1949.0,1966.2,1944.1,2039.2,1984.1,1973.0,1937.9,1960.6,1666.9,1633.6,2023.2,2019.5,1997.5,2025.3,1946.1,1930.6,1957.9,1923.7,1927.6,1969.8,1487.7,1498.1,1703.5,1676.6,1518.5,1508.7,1734.2,1703.5,1712.3,1725.4,1693.1,1708.4,1629.0,1710.2,1487.9,1477.5,1462.6,1491.6,1494.0,1470.5
3047.64,1708.0,1601.9,1599.8,1730.0,1634.8,1601.9,1645.6,1636.5,1623.2,1683.0,1705.4,1694.7,1644.0,1641.9,1460.5,1449.4,1709.7,1721.1,1658.2,1711.0,1663.3,1623.6,1645.9,1639.1,1624.4,1610.7,1332.1,1365.5,1476.5,1461.1,1380.0,1341.6,1528.8,1490.8,1461.4,1482.2,1478.7,1463.0,1468.1,1493.5,1322.7,1335.8,1327.4,1353.5,1339.9,1335.4
3048.84,1735.7,1641.4,1678.4,1754.8,1707.3,1656.6,1682.4,1709.1,1694.8,1730.1,1760.4,1735.9,1718.0,1744.0,1477.2,1493.6,1796.0,1778.2,1738.5,1734.5,1694.0,1700.3,1711.4,1690.0,1703.7,1703.4,1332.1,1348.3,1498.3,1499.2,1386.3,1369.5,1541.1,1525.3,1495.3,1539.2,1501.1,1518.8,1514.9,1480.6,1367.7,1342.0,1322.5,1346.3,1358.4,1365.0
3050.05,1705.3,1604.4,1593.8,1718.7,1658.7,1587.7,1654.1,1639.6,1609.2,1666.9,1722.8,1655.7,1648.3,1643.5,1466.4,1451.3,1754.1,1737.2,1680.7,1688.6,1658.7,1640.2,1656.0,1604.6,1626.1,1624.4,1302.4,1341.1,1490.7,1454.1,1383.8,1345.8,1515.9,1499.8,1462.3,1492.3,1492.7,1474.5,1462.3,1485.5,1340.3,1305.6,1289.8,1341.7,1322.7,1334.7
3051.25,1614.5,1522.9,1502.1,1622.8,1537.3,1471.5,1578.7,1565.3,1539.4,1605.3,1595.2,1559.8,1584.2,1535.2,1385.5,1379.2,1638.6,1614.1,1586.7,1591.9,1560.7,1557.3,1535.6,1557.2,1551.6,1539.7,1277.8,1285.6,1409.5,1388.3,1333.0,1289.9,1449.4,1425.4,1388.0,1439.6,1422.0,1396.6,1413.5,1401.0,1284.6,1250.5,1275.7,1274.8,1280.2,1282.1
3052.46,2034.7,1911.4,1892.2,2049.4,1921.4,1865.6,1966.5,1957.4,1952.2,1980.9,2043.0,1976.5,1988.8,1964.3,1611.6,1622.7,2052.5,2045.4,1994.2,2025.8,1937.6,1933.9,1987.2,1914.5,1948.8,1925.5,1453.8,1482.6,1686.8,1697.1,1509.4,1500.6,1727.7,1698.7,1672.8,1688.2,1702.9,1671.8,1661.0,1690.4,1476.7,1446.8,1485.7,1485.7,1508.6,1467.6
3053.66,2067.9,1933.2,1920.7,2068.6,1918.5,1858.3,1990.1,1954.2,1942.9,2036.3,2017.7,1999.7,1996.5,1981.3,1605.4,1607.3,2065.5,2077.4,2024.6,2014.2,1955.8,1930.1,1996.5,1939.3,1950.1,1949.8,1444.2,1498.8,1690.7,1687.0,1566.3,1520.8,1750.5,1679.7,1677.4,1719.5,1731.3,1679.2,1650.7,1716.3,1478.1,1465.7,1517.0,1457.7,1499.2,1473.6
3054.86,1703.9,1528.2,1501.7,1649.5,1554.8,1483.9,1587.1,1537.0,1569.0,1654.7,1648.6,1623.4,1571.9,1600.8,1379.4,1378.1,1693.8,1695.1,1628.2,1652.6,1567.2,1581.5,1600.2,1551.7,1547.6,1546.6,1273.4,1309.2,1440.6,1441.3,1359.0,1349.8,1497.8,1458.9,1394.9,1471.3,1450.2,1441.3,1441.5,1436.5,1279.9,1254.3,1283.1,1275.1,1299.0,1282.5
3056.07,1865.4,1712.9,1695.6,1861.8,1698.3,1641.8,1763.9,1768.9,1752.9,1851.9,1826.6,1776.6,1798.6,1771.4,1463.4,1482.1,1911.5,1906.7,1796.2,1860.1,1746.1,1747.2,1776.3,1734.0,1721.6,1735.7,1362.3,1396.1,1564.6,1569.1,1469.3,1439.0,1600.4,1576.0,1525.6,1593.5,1570.4,1563.0,1565.9,1580.5,1372.5,1354.4,1353.4,1390.5,1373.6,1383.7
3057.27,1826.3,1693.3,1662.7,1868.2,1683.7,1617.5,1735.1,1773.8,1722.9,1834.3,1798.8,1759.6,1751.7,1737.1,1472.8,1464.9,1880.6,1838.3,1772.0,1829.3,1741.7,1738.3,1764.5,1717.7,1709.6,1704.5,1376.8,1406.3,1553.2,1525.1,1457.9,1399.5,1618.9,1606.7,1531.3,1559.9,1586.9,1567.0,1561.8,1574.7,1376.0,1331.0,1374.7,1391.3,1389.3,1379.8
3058.47,1909.6,1751.2,1707.4,1875.5,1771.4,1686.9,1823.9,1815.6,1799.4,1912.7,1914.6,1865.6,1806.4,1816.4,1489.8,1491.3,1967.2,1952.3,1888.9,1911.2,1809.8,1767.1,1813.1,1758.0,1769.5,1774.7,1388.5,1400.7,1583.8,1587.1,1507.2,1451.8,1640.6,1606.4,1591.3,1608.3,1582.7,1570.5,1576.8,1628.0,1394.1,1324.6,1379.0,1403.8,1418.8,1420.6
3059.67,1856.0,1692.4,1640.8,1828.2,1696.8,1640.6,1736.9,1759.1,1695.7,1801.0,1818.5,1755.6,1770.6,1747.2,1488.9,1464.8,1910.2,1850.8,1791.3,1817.9,1746.7,1704.0,1763.8,1695.0,1739.0,1711.7,1323.6,1382.4,1558.5,1528.5,1445.8,1414.3,1644.9,1574.5,1547.7,1572.1,1569.7,1572.1,1552.7,1553.5,1361.8,1343.7,1369.7,1387.0,1395.9,1366.9
3060.87,1766.6,1626.4,1597.5,1772.2,1612.3,1517.5,1640.9,1699.0,1659.5,1736.8,1740.9,1695.7,1640.1,1688.3,1422.2,1357.3,1841.4,1772.7,1733.5,1749.9,1682.8,1640.5,1664.5,1632.4,1639.6,1650.1,1283.2,1344.4,1523.1,1503.2,1417.2,1351.9,1553.2,1502.7,1490.8,1540.6,1540.2,1500.8,1518.2,1527.4,1335.5,1292.5,1298.5,1320.0,1330.1,1331.8
3062.07,2020.4,1843.5,1832.2,2020.8,1846.3,1797.9,1943.6,1946.0,1921.2,1976.4,1997.5,1970.1,1935.3,1942.3,1543.2,1536.6,2096.7,2033.9,2005.5,2024.2,1932.1,1916.6,1981.0,1913.2,1893.1,1896.6,1459.3,1469.3,1690.7,1683.6,1541.6,1495.4,1744.5,1708.7,1658.7,1741.6,1704.0,1661.1,1658.3,1701.2,1451.2,1437.4,1453.9,1455.3,1471.0,1453.5
3063.27,1979.7,1862.8,1789.3,2024.0,1835.1,1761.9,1895.9,1907.0,1855.0,1972.0,1953.4,1914.6,1896.0,1872.1,1550.6,1493.2,2069.8,2008.7,1964.7,1964.0,1854.7,1846.7,1913.3,1872.7,1841.6,1857.8,1406.1,1452.1,1667.2,1636.3,1520.4,1465.4,1694.4,1638.7,1643.2,1663.2,1661.1,1644.4,1601.8,1682.2,1421.6,1402.3,1419.8,1416.0,1435.1,1429.1
3064.47,2049.4,1904.7,1867.7,2068.0,1894.8,1838.8,1984.2,1991.3,1944.9,2045.3,1999.2,2013.0,1949.3,1942.9,1586.2,1596.0,2091.4,2066.6,2020.7,2039.0,1938.6,1927.0,1984.2,1940.9,1904.3,1937.3,1468.8,1497.0,1706.5,1688.2,1581.8,1505.5,1777.5,1704.4,1684.6,1731.1,1700.9,1680.6,1674.9,1742.1,1458.8,1453.4,1462.9,1481.7,1479.9,1468.7
3065.67,1895.8,1736.2,1699.8,1853.3,1718.8,1628.1,1794.1,1796.5,1743.7,1844.4,1870.8,1827.7,1800.3,1761.9,1466.7,1458.9,1944.0,1913.6,1884.3,1873.9,1789.1,1774.5,1818.5,1772.5,1765.6,1762.8,1365.8,1408.1,1581.3,1539.2,1470.9,1431.4,1625.8,1634.1,1555.7,1628.7,1599.5,1602.2,1564.0,1613.9,1371.4,1355.1,1375.1,1410.8,1370.6,1358.4
3066.87,1965.8,1751.2,1758.9,1916.0,1737.6,1679.5,1827.5,1854.2,1809.0,1909.8,1887.8,1881.9,1837.9,1817.5,1514.2,1487.1,1990.4,1935.7,1932.9,1932.6,1831.8,1812.0,1853.1,1777.4,1798.6,1822.7,1390.3,1416.6,1597.6,1596.2,1502.6,1466.9,1667.3,1626.3,1585.4,1639.2,1617.2,1606.9,1623.5,1642.7,1411.0,1373.2,1353.2,1437.8,1444.8,1387.9
3068.07,1864.9,1684.0,1641.6,1849.6,1643.5,1563.6,1781.6,1787.5,1733.4,1838.0,1873.5,1809.5,1767.5,1714.1,1438.5,1430.9,1929.3,1870.7,1837.5,1887.5,1743.7,1713.0,1783.0,1710.1,1731.9,1739.6,1341.9,1416.6,1571.8,1550.1,1457.9,1417.9,1606.6,1599.4,1532.1,1603.7,1574.2,1561.1,1590.7,1568.9,1366.9,1342.3,1342.7,1360.4,1400.1,1363.6
3069.27,2137.4,1941.4,1899.3,2139.6,1912.6,1780.5,2003.2,1975.4,1961.7,2131.8,2096.0,2031.1,2040.5,1999.7,1540.7,1530.3,2245.1,2125.6,2088.2,2138.5,2006.4,1973.0,2029.8,1953.1,1942.2,1953.3,1483.5,1518.9,1756.1,1753.1,1589.7,1544.7,1789.5,1735.7,1671.8,1776.1,1745.0,1744.3,1712.2,1766.2,1472.3,1417.9,1479.6,1508.0,1526.9,1467.9
3070.47,2619.8,2338.5,2219.9,2532.3,2256.3,2162.9,2451.2,2416.1,2389.5,2608.5,2490.5,2443.0,2455.6,2409.6,1786.7,1762.9,2674.9,2588.5,2540.0,2547.8,2359.2,2327.3,2450.0,2394.8,2377.7,2355.1,1682.3,1691.8,2058.9,2023.1,1819.4,1750.5,2094.7,2068.0,1989.2,2068.3,2046.9,2027.1,1999.7,2058.1,1647.7,1614.8,1635.4,1654.8,1713.4,1657.4
3071.66,2296.8,1944.5,1787.4,2204.1,1760.8,1627.4,2049.6,2035.5,1992.4,2189.8,2117.4,2120.0,2054.9,2033.3,1468.5,1449.0,2380.9,2269.7,2173.2,2236.2,1969.4,1909.6,2092.7,1954.5,1975.0,1995.7,1470.7,1527.7,1741.3,1736.4,1596.1,1566.4,1855.7,1805.2,1704.9,1834.2,1776.3,1748.7,1806.8,1799.0,1495.0,1443.0,1429.2,1504.4,1515.0,1498.3
3072.86,2729.2,2287.9,2086.7,2626.5,2060.9,1880.8,2408.2,2400.3,2355.8,2675.9,2548.9,2503.9,2497.5,2422.6,1666.7,1593.5,2863.8,2672.9,2629.0,2674.3,2333.6,2280.7,2499.6,2321.0,2351.9,2340.7,1638.2,1713.4,2042.5,2034.4,1894.9,1730.8,2158.6,2103.1,1972.7,2145.6,2051.4,2023.8,2080.4,2099.6,1669.0,1548.9,1628.0,1672.6,1708.7,1660.3
3074.05,2901.1,2386.4,2113.6,2784.3,2052.9,1811.3,2543.7,2529.6,2411.1,2798.5,2731.3,2612.8,2623.8,2514.4,1679.4,1581.9,3097.3,2893.3,2828.0,2807.3,2444.7,2350.9,2619.3,2414.8,2447.0,2465.4,1686.1,1792.0,2182.4,2095.6,1948.1,1817.1,2280.9,2215.3,2022.5,2252.5,2162.4,2136.4,2221.9,2192.1,1706.9,1609.1,1665.1,1731.6,1760.4,1656.5
3075.25,2886.8,2270.1,1928.0,2744.5,1870.1,1605.4,2497.4,2421.8,2342.3,2770.9,2681.0,2560.9,2522.7,2480.0,1535.0,1440.4,3101.8,2837.5,2778.1,2778.8,2363.2,2232.6,2579.6,2329.4,2338.6,2328.4,1630.8,1751.3,2144.1,2108.9,1946.0,1777.3,2276.8,2171.3,2021.9,2219.6,2126.5,2086.3,2228.7,2123.6,1677.2,1501.4,1598.8,1680.8,1732.9,1650.2
3076.45,3231.0,2583.8,2259.3,3101.9,2149.8,1917.2,2833.3,2759.3,2656.7,3107.9,2978.5,2866.3,2821.4,2766.0,1704.8,1587.8,3452.4,3165.3,3097.0,3090.5,2704.3,2528.9,2912.5,2670.5,2651.5,2624.3,1797.6,1900.5,2382.3,2333.6,2143.7,1982.0,2506.9,2408.0,2258.4,2478.4,2346.8,2343.5,2416.3,2369.3,1842.3,1662.2,1784.7,1826.1,1890.6,1802.3
3077.64,3168.3,2561.4,2317.8,3093.3,2202.9,1954.0,2793.3,2759.3,2682.4,3103.1,2956.8,2886.0,2851.0,2804.2,1743.1,1641.9,3454.5,3246.7,3087.7,3114.0,2732.4,2560.3,2954.9,2681.9,2656.4,2633.2,1820.2,1915.5,2374.5,2296.1,2130.7,1959.5,2563.6,2426.3,2263.3,2495.7,2371.8,2400.0,2418.5,2393.5,1859.3,1687.5,1811.0,1851.4,1927.1,1817.2
3078.83,2713.9,2185.1,1935.1,2667.4,1840.3,1627.3,2373.8,2352.9,2256.8,2634.8,2530.0,2423.0,2403.6,2338.4,1531.4,1443.1,2898.2,2737.7,2640.2,2647.0,2339.5,2218.3,2525.8,2262.3,2243.4,2231.7,1591.0,1678.8,2124.0,2026.4,1923.2,1776.4,2260.4,2140.6,1936.7,2179.3,2128.5,2077.5,2129.2,2089.7,1657.4,1475.6,1612.9,1664.2,1712.0,1620.8
3080.03,2571.5,2078.4,1922.9,2502.5,1841.0,1667.6,2269.1,2273.1,2174.4,2538.4,2376.1,2319.8,2260.3,2234.3,1543.0,1470.7,2754.0,2554.9,2449.9,2514.1,2229.6,2139.9,2407.1,2160.4,2141.7,2144.4,1563.5,1655.3,2037.3,1930.9,1861.9,1709.7,2120.3,2028.9,1898.4,2045.6,2015.8,1980.3,2030.5,1961.7,1603.3,1486.8,1571.2,1626.9,1660.1,1587.5
3081.22,2726.5,2368.3,2220.3,2691.1,2154.2,1973.0,2502.3,2488.3,2394.3,2698.0,2620.7,2556.0,2519.8,2448.8,1724.0,1648.3,2872.9,2748.8,2670.0,2682.2,2487.7,2435.1,2631.5,2431.0,2430.7,2396.9,1722.3,1764.8,2149.3,2062.5,1911.1,1802.2,2244.7,2152.8,2065.1,2175.1,2171.0,2098.5,2136.6,2097.9,1740.5,1611.6,1678.5,1729.8,1765.5,1724.3
3082.41,2855.9,2501.2,2366.2,2764.1,2345.4,2205.7,2624.9,2636.8,2586.1,2808.4,2717.5,2684.6,2632.5,2582.9,1844.9,1808.0,2931.2,2847.8,2782.6,2802.3,2629.0,2522.9,2698.4,2574.9,2557.6,2561.0,1777.0,1838.5,2260.8,2165.3,1958.7,1873.4,2286.5,2217.5,2128.8,2224.0,2190.2,2202.4,2166.6,2206.7,1787.4,1683.9,1772.6,1805.3,1818.6,1764.6
